time_step,flow,occupancy,speed,split,z_flow,z_occupancy,z_speed,is_anomaly
12671,60.0,0.0089,67.2,val,-1.2158979773623084,-1.205529775923446,0.7135291676406756,0
12672,48.0,0.0069,67.2,val,-1.2856540945997161,-1.2769353847845673,0.7135291676406756,0
12673,58.0,0.0081,67.7,val,-1.2275239969018763,-1.2340920194678946,0.8525039250353592,0
12674,58.0,0.0093,67.8,val,-1.2275239969018763,-1.1912486541512217,0.8802988765142943,0
12675,54.0,0.0084,67.4,val,-1.2507760359810123,-1.2233811781387265,0.7691190705985499,0
12676,54.0,0.0079,67.9,val,-1.2507760359810123,-1.2412325803540065,0.9080938279932335,0
12677,36.0,0.0067,67.2,val,-1.3554102118371238,-1.2840759456706796,0.7135291676406756,0
12678,38.0,0.0063,67.8,val,-1.343784192297556,-1.2983570674429037,0.8802988765142943,0
12679,38.0,0.0067,66.5,val,-1.343784192297556,-1.2840759456706796,0.5189645072881178,0
12680,34.0,0.0061,66.7,val,-1.3670362313766917,-1.3054976283290158,0.5745544102459921,0
12681,24.0,0.004,68.0,val,-1.4251663290745316,-1.380473517633193,0.9358887794721685,0
12682,31.0,0.0055,66.9,val,-1.3844752606860438,-1.3269193109873523,0.6301443132038663,0
12683,39.0,0.0087,65.3,val,-1.3379711825277718,-1.2126703368095582,0.1854250895408765,0
12684,38.0,0.0074,66.6,val,-1.343784192297556,-1.2590839825692868,0.546759458767053,0
12685,36.0,0.0064,66.5,val,-1.3554102118371238,-1.2947867869998475,0.5189645072881178,0
12686,25.0,0.0052,66.3,val,-1.4193533193047476,-1.3376301523165206,0.46337460433024363,0
12687,30.0,0.0056,66.7,val,-1.3902882704558277,-1.323349030544296,0.5745544102459921,0
12688,19.0,0.0026,68.2,val,-1.4542313779234515,-1.430457443835978,0.9914786824300428,0
12689,29.0,0.0049,68.7,val,-1.3961012802256116,-1.3483409936456885,1.1304534398247263,0
12690,27.0,0.0039,67.2,val,-1.4077272997651795,-1.3840437980762492,0.7135291676406756,0
12691,25.0,0.0054,67.6,val,-1.4193533193047476,-1.3304895914304082,0.8247089735564201,0
12692,24.0,0.0041,68.3,val,-1.4251663290745316,-1.376903237190137,1.0192736339089778,0
12693,17.0,0.0053,66.5,val,-1.4658573974630194,-1.3340598718734644,0.5189645072881178,0
12694,18.0,0.0043,65.7,val,-1.4600443876932354,-1.369762676304025,0.29660489545662494,0
12695,25.0,0.0057,66.4,val,-1.4193533193047476,-1.3197787501012401,0.4911695558091827,0
12696,28.0,0.0059,66.6,val,-1.4019142899953956,-1.3126381892151278,0.546759458767053,0
12697,36.0,0.0061,67.5,val,-1.3554102118371238,-1.3054976283290158,0.796914022077485,0
12698,30.0,0.0044,68.4,val,-1.3902882704558277,-1.3661923958609687,1.047068585387917,0
12699,32.0,0.0066,66.9,val,-1.3786622509162598,-1.2876462261137354,0.6301443132038663,0
12700,22.0,0.0044,69.0,val,-1.4367923486140994,-1.3661923958609687,1.2138382942615358,0
12701,29.0,0.0051,66.7,val,-1.3961012802256116,-1.3412004327595763,0.5745544102459921,0
12702,27.0,0.0048,68.6,val,-1.4077272997651795,-1.3519112740887447,1.1026584883457873,0
12703,16.0,0.0043,66.3,val,-1.4716704072328033,-1.369762676304025,0.46337460433024363,0
12704,32.0,0.0074,66.9,val,-1.3786622509162598,-1.2590839825692868,0.6301443132038663,0
12705,22.0,0.0041,65.8,val,-1.4367923486140994,-1.376903237190137,0.32439984693556007,0
12706,32.0,0.0057,66.9,val,-1.3786622509162598,-1.3197787501012401,0.6301443132038663,0
12707,18.0,0.003,66.6,val,-1.4600443876932354,-1.4161763220637538,0.546759458767053,0
12708,29.0,0.0062,67.3,val,-1.3961012802256116,-1.3019273478859599,0.7413241191196107,0
12709,29.0,0.0057,66.9,val,-1.3961012802256116,-1.3197787501012401,0.6301443132038663,0
12710,36.0,0.0082,65.5,val,-1.3554102118371238,-1.2305217390248386,0.24101499249875072,0
12711,35.0,0.0059,66.8,val,-1.3612232216069078,-1.3126381892151278,0.6023493617249271,0
12712,26.0,0.0072,63.4,val,-1.4135403095349637,-1.2662245434553991,-0.34267898855892065,0
12713,35.0,0.0072,65.9,val,-1.3612232216069078,-1.2662245434553991,0.35219479841449913,0
12714,43.0,0.0111,62.9,val,-1.314719143448636,-1.1269836061762126,-0.4816537459536042,0
12715,40.0,0.0077,65.1,val,-1.3321581727579879,-1.2483731412401189,0.12983518658300228,0
12716,44.0,0.0102,65.0,val,-1.3089061336788521,-1.1591161301637172,0.10204023510406715,0
12717,31.0,0.0063,66.2,val,-1.3844752606860438,-1.2983570674429037,0.4355796528513085,0
12718,31.0,0.0061,66.7,val,-1.3844752606860438,-1.3054976283290158,0.5745544102459921,0
12719,32.0,0.0073,65.3,val,-1.3786622509162598,-1.262654263012343,0.1854250895408765,0
12720,55.0,0.0135,62.5,val,-1.2449630262112283,-1.041296875542867,-0.5928335518693507,0
12721,34.0,0.0054,66.7,val,-1.3670362313766917,-1.3304895914304082,0.5745544102459921,0
12722,47.0,0.0116,62.6,val,-1.2914671043695,-1.1091322039609324,-0.5650386003904135,0
12723,64.0,0.0159,61.3,val,-1.1926459382831724,-0.9556101449095216,-0.926372969616592,0
12724,43.0,0.0069999999999999,65.7,val,-1.314719143448636,-1.2733651043415148,0.29660489545662494,0
12725,53.0,0.0091,66.1,val,-1.2565890457507962,-1.198389215037334,0.4077847013723694,0
12726,66.0,0.0132,65.6,val,-1.1810199187436046,-1.0520077168720354,0.2688099439776859,0
12727,78.0,0.0139999999999999,66.8,val,-1.1112638015061969,-1.0234454733275904,0.6023493617249271,0
12728,70.0,0.0126,66.8,val,-1.1577678796644686,-1.0734293995303716,0.6023493617249271,0
12729,62.0,0.0112,67.2,val,-1.2042719578227405,-1.1234133257331564,0.7135291676406756,0
12730,59.0,0.0112,67.0,val,-1.2217109871320924,-1.1234133257331564,0.6579392646828014,0
12731,88.0,0.0186,65.5,val,-1.053133703808357,-0.8592125729470079,0.24101499249875072,0
12732,81.0,0.0143,66.0,val,-1.0938247721968448,-1.0127346319984187,0.37998974989343426,0
12733,91.0,0.0165,66.0,val,-1.0356946744990052,-0.9341884622511852,0.37998974989343426,0
12734,94.0,0.0165,65.4,val,-1.0182556451896532,-0.9341884622511852,0.21322004101981556,0
12735,96.0,0.0179,64.8,val,-1.0066296256500853,-0.8842045360484004,0.04645033214619293,0
12736,92.0,0.0181,62.8,val,-1.0298816647292213,-0.8770639751622882,-0.5094486974325413,0
12737,134.0,0.0197,68.1,val,-0.7857352543982942,-0.8199394880733912,0.9636837309511037,0
12738,154.0,0.0266,66.9,val,-0.6694750590026146,-0.5735901375025229,0.6301443132038663,0
12739,162.0,0.0284,66.0,val,-0.6229709808443429,-0.5093250895275137,0.37998974989343426,0
12740,209.0,0.036,66.0,val,-0.349759521664496,-0.23798377585525302,0.37998974989343426,0
12741,192.0,0.0324,66.5,val,-0.44858068775082355,-0.36651387180527123,0.5189645072881178,0
12742,220.0,0.036,67.5,val,-0.2858164141968722,-0.23798377585525302,0.796914022077485,0
12743,206.0,0.0357,66.6,val,-0.3671985509738479,-0.248694617184421,0.546759458767053,0
12744,214.0,0.036,64.0,val,-0.32069447281557606,-0.23798377585525302,-0.17590927968529999,0
12745,202.0,0.0338,62.6,val,-0.39045059005298377,-0.31652994560248643,-0.5650386003904135,0
12746,222.0,0.0355,63.4,val,-0.27419039465730427,-0.25583517807053335,-0.34267898855892065,0
12747,273.0,0.0434,63.9,val,0.022273103601678515,0.02621697693089581,-0.20370423116423708,0
12748,246.0,0.0408,62.4,val,-0.13467816018248885,-0.06661031458856177,-0.6206285033482878,0
12749,325.0,0.0562,61.6,val,0.32454961163044527,0.4832128736420719,-0.8429881151797807,0
12750,346.0,0.0566,61.7,val,0.44662281679590876,0.497493995414296,-0.8151931637008436,0
12751,327.0,0.0515,63.2,val,0.3361756311700132,0.3154096928184368,-0.3982688915167929,0
12752,387.0,0.0658,61.7,val,0.6849562173570518,0.8259597961754539,-0.8151931637008436,0
12753,381.0,0.0619,62.7,val,0.650078158738348,0.6867188588962674,-0.5372436489114765,0
12754,379.0,0.0582,64.3,val,0.63845213919878,0.5546184825031932,-0.09252442524849064,0
12755,425.0,0.0692,62.9,val,0.9058505886088429,0.94734933123936,-0.4816537459536042,0
12756,397.0,0.0624,64.0,val,0.7430863150548915,0.7045702611115476,-0.17590927968529999,0
12757,465.0,0.0762,63.2,val,1.138370979400202,1.1972689622532846,-0.3982688915167929,0
12758,485.0,0.0836,61.2,val,1.2546311747958814,1.461469715039433,-0.9541679210955272,0
12759,465.0,0.0745,62.6,val,1.138370979400202,1.1365741947213313,-0.5650386003904135,0
12760,530.0,0.0895,61.5,val,1.5162166144361604,1.6721162611797409,-0.8707830666587179,0
12761,586.0,0.0938,62.8,val,1.841745161544063,1.8256383202311515,-0.5094486974325413,0
12762,553.0,0.0911,62.6,val,1.6499158391411919,1.729240748268638,-0.5650386003904135,0
12763,597.0,0.095,63.4,val,1.9056882690116868,1.8684816855478243,-0.34267898855892065,0
12764,554.0,0.0891,63.7,val,1.6557288489109758,1.6578351394075166,-0.25929413412210933,0
12765,589.0,0.1018,61.3,val,1.859184190853415,2.111260755675637,-0.926372969616592,0
12766,588.0,0.0988,61.0,val,1.853371181083631,2.004152342383955,-1.0097578240534013,0
12767,547.0,0.0915,61.0,val,1.615037780522488,1.7435218700408621,-1.0097578240534013,0
12768,563.0,0.0955,61.2,val,1.7080459368390315,1.8863330877631048,-0.9541679210955272,0
12769,558.0,0.0962,60.3,val,1.6789808879901118,1.911325050864497,-1.2043224844059592,0
12770,538.0,0.0935,59.5,val,1.5627206925944321,1.8149274789019834,-1.426682096237452,0
12771,542.0,0.0878,61.3,val,1.5859727316735681,1.611421493647788,-0.926372969616592,0
12772,540.0,0.0885,61.7,val,1.5743467121340002,1.6364134567491802,-0.8151931637008436,0
12773,556.0,0.093,61.3,val,1.6673548684505437,1.797076076686703,-0.926372969616592,0
12774,520.0,0.0863,61.1,val,1.4580865167383206,1.557867287001947,-0.9819628725744642,0
12775,532.0,0.0908,60.8,val,1.5278426339757283,1.71852990693947,-1.0653477270112757,0
12776,527.0,0.0923,59.4,val,1.4987775851268084,1.7720841135853105,-1.454477047716389,0
12777,532.0,0.1045,56.7,val,1.5278426339757283,2.2076583276381503,-2.204940737647679,0
12778,548.0,0.095,57.8,val,1.620850790292272,1.8684816855478243,-1.899196271379377,0
12779,519.0,0.1149,52.8,val,1.4522735069685366,2.578967493715981,-3.2889438453262128,1
12780,530.0,0.1252,49.1,val,1.5162166144361604,2.9467063793507555,-4.31735705004687,1
12781,518.0,0.1103,49.0,val,1.4464604971987527,2.414734593335402,-4.345152001525807,1
12782,510.0,0.095,51.8,val,1.399956419040481,1.8684816855478243,-3.56689336011558,1
12783,455.0,0.0886,52.1,val,1.080240881702362,1.6399837371922363,-3.4835085056787682,1
12784,487.0,0.0847,55.7,val,1.2662571943354495,1.5007427999130498,-2.482890252437046,0
12785,493.0,0.0811,58.5,val,1.3011352529541533,1.3722127039630319,-1.7046316110268191,0
12786,480.0,0.0842,58.3,val,1.2255661259469617,1.4828913976977696,-1.7602215139846935,0
12787,485.0,0.0801,59.7,val,1.2546311747958814,1.3365098995324711,-1.3710921932795779,0
12788,487.0,0.0818,60.4,val,1.2662571943354495,1.397204667064424,-1.176527532927022,0
12789,444.0,0.0806,58.6,val,1.0162977742347383,1.3543613017477514,-1.676836659547882,0
12790,445.0,0.0714,60.8,val,1.0221107840045225,1.0258955009865938,-1.0653477270112757,0
12791,423.0,0.0669,62.5,val,0.8942245690692749,0.8652328810490707,-0.5928335518693507,0
12792,414.0,0.0671,62.4,val,0.8419074811412192,0.872373441935183,-0.6206285033482878,0
12793,375.0,0.0617,62.2,val,0.6152001001196441,0.6795782980101552,-0.67621840630616,0
12794,386.0,0.0629,62.7,val,0.6791432075872679,0.722421663326828,-0.5372436489114765,0
12795,387.0,0.0639,62.4,val,0.6849562173570518,0.7581244677573887,-0.6206285033482878,0
12796,399.0,0.064,62.5,val,0.7547123345944595,0.7616947482004448,-0.5928335518693507,0
12797,355.0,0.0565,63.3,val,0.49893990472396454,0.4939237149712401,-0.3704739400378578,0
12798,403.0,0.0653,62.9,val,0.7779643736735954,0.8081083939601735,-0.4816537459536042,0
12799,368.0,0.0561,64.3,val,0.5745090317311563,0.4796425931990157,-0.09252442524849064,0
12800,395.0,0.0602,65.1,val,0.7314602955153237,0.6260240913643143,0.12983518658300228,0
12801,378.0,0.0612,64.0,val,0.632639129428996,0.661726895794875,-0.17590927968529999,0
12802,384.0,0.0622,63.4,val,0.6675171880476999,0.6974297002254356,-0.34267898855892065,0
12803,353.0,0.0546,64.4,val,0.4873138851843966,0.42608838655317494,-0.06472947376955156,0
12804,371.0,0.0641,62.1,val,0.5919480610405082,0.765265028643501,-0.7040133577850971,0
12805,362.0,0.0568,63.1,val,0.5396309731124523,0.5046345563004083,-0.42606384299573,0
12806,366.0,0.0592,63.4,val,0.5628830121915883,0.5903212869337539,-0.34267898855892065,0
12807,375.0,0.0628,61.6,val,0.6152001001196441,0.7188513828837718,-0.8429881151797807,0
12808,386.0,0.0617,62.5,val,0.6791432075872679,0.6795782980101552,-0.5928335518693507,0
12809,395.0,0.0622,63.4,val,0.7314602955153237,0.6974297002254356,-0.34267898855892065,0
12810,375.0,0.0611,62.7,val,0.6152001001196441,0.658156615351819,-0.5372436489114765,0
12811,392.0,0.0626,63.3,val,0.7140212662059717,0.71171082199766,-0.3704739400378578,0
12812,371.0,0.06,62.9,val,0.5919480610405082,0.6188835304782022,-0.4816537459536042,0
12813,372.0,0.0598,63.0,val,0.5977610708102922,0.6117429695920901,-0.4538587944746671,0
12814,425.0,0.0691,62.8,val,0.9058505886088429,0.9437790507963039,-0.5094486974325413,0
12815,419.0,0.0657,63.6,val,0.8709725299901391,0.8223895157323977,-0.28708908560104646,0
12816,356.0,0.0566,63.8,val,0.5047529144937485,0.497493995414296,-0.2314991826431742,0
12817,391.0,0.0642,62.6,val,0.7082082564361877,0.7688353090865567,-0.5650386003904135,0
12818,406.0,0.0677,61.6,val,0.7954034029829473,0.8937951245935191,-0.8429881151797807,0
12819,418.0,0.0653,63.3,val,0.865159520220355,0.8081083939601735,-0.3704739400378578,0
12820,411.0,0.0657,63.0,val,0.8244684518318672,0.8223895157323977,-0.4538587944746671,0
12821,425.0,0.0674,63.5,val,0.9058505886088429,0.883084283264351,-0.3148840370799835,0
12822,421.0,0.0675,63.4,val,0.882598549529707,0.8866545637074071,-0.34267898855892065,0
12823,384.0,0.059,64.4,val,0.6675171880476999,0.5831807260476415,-0.06472947376955156,0
12824,450.0,0.0737,63.0,val,1.0511758328534424,1.108011951176883,-0.4538587944746671,0
12825,444.0,0.0734,62.3,val,1.0162977742347383,1.097301109847715,-0.6484234548272249,0
12826,423.0,0.0684,62.5,val,0.8942245690692749,0.9187870876949117,-0.5928335518693507,0
12827,388.0,0.0624,62.7,val,0.6907692271268357,0.7045702611115476,-0.5372436489114765,0
12828,422.0,0.0697,62.1,val,0.888411559299491,0.9652007334546403,-0.7040133577850971,0
12829,415.0,0.0682,62.0,val,0.8477204909110031,0.9116465268087993,-0.7318083092640343,0
12830,422.0,0.0684,62.4,val,0.888411559299491,0.9187870876949117,-0.6206285033482878,0
12831,480.0,0.0769,62.8,val,1.2255661259469617,1.2222609253546768,-0.5094486974325413,0
12832,502.0,0.0831,62.0,val,1.353452340882209,1.4436183128241526,-0.7318083092640343,0
12833,452.0,0.0706,63.3,val,1.0628018523930103,0.9973332574421448,-0.3704739400378578,0
12834,405.0,0.0625,64.1,val,0.7895903932131634,0.7081405415546038,-0.14811432820636486,0
12835,453.0,0.0726,63.6,val,1.0686148621627942,1.0687388663032662,-0.28708908560104646,0
12836,468.0,0.0722,64.5,val,1.155810008709554,1.054457744531042,-0.03693452229061642,0
12837,497.0,0.0815,63.1,val,1.324387292033289,1.386493825735256,-0.42606384299573,0
12838,506.0,0.0806,63.3,val,1.376704379961345,1.3543613017477514,-0.3704739400378578,0
12839,453.0,0.0748,62.5,val,1.0686148621627942,1.1472850360504998,-0.5928335518693507,0
12840,450.0,0.0725,62.5,val,1.0511758328534424,1.06516858586021,-0.5928335518693507,0
12841,464.0,0.0717,63.9,val,1.132557969630418,1.0366063423157617,-0.20370423116423708,0
12842,468.0,0.0741,64.0,val,1.155810008709554,1.1222930729491072,-0.17590927968529999,0
12843,506.0,0.0803,63.6,val,1.376704379961345,1.343650460418583,-0.28708908560104646,0
12844,491.0,0.0746,65.0,val,1.2895092334145852,1.1401444751643874,0.10204023510406715,0
12845,520.0,0.0825,63.9,val,1.4580865167383206,1.4221966301658167,-0.20370423116423708,0
12846,485.0,0.0749,64.6,val,1.2546311747958814,1.1508553164935555,-0.009139570811681288,0
12847,441.0,0.0691,64.4,val,0.9988587449253865,0.9437790507963039,-0.06472947376955156,0
12848,533.0,0.0865,63.6,val,1.5336556437455122,1.565007847888059,-0.28708908560104646,0
12849,498.0,0.0778,63.9,val,1.3302003018030732,1.2543934493421813,-0.20370423116423708,0
12850,484.0,0.0771,63.5,val,1.2488181650260974,1.2294014862407892,-0.3148840370799835,0
12851,455.0,0.073,63.2,val,1.080240881702362,1.0830199880754903,-0.3982688915167929,0
12852,472.0,0.0745,63.3,val,1.1790620477886897,1.1365741947213313,-0.3704739400378578,0
12853,462.0,0.0718,64.0,val,1.1209319500908501,1.0401766227588178,-0.17590927968529999,0
12854,518.0,0.0811,64.1,val,1.4464604971987527,1.3722127039630319,-0.14811432820636486,0
12855,461.0,0.0738,63.5,val,1.115118940321066,1.111582231619939,-0.3148840370799835,0
12856,520.0,0.0811,64.2,val,1.4580865167383206,1.3722127039630319,-0.12031937672742576,0
12857,475.0,0.0768,63.3,val,1.1965010770980418,1.2186906449116206,-0.3704739400378578,0
12858,466.0,0.0747,63.1,val,1.1441839891699859,1.1437147556074436,-0.42606384299573,0
12859,443.0,0.068,64.3,val,1.0104847644649544,0.9045059659226875,-0.09252442524849064,0
12860,448.0,0.0702,64.4,val,1.0395498133138743,0.9830521356699207,-0.06472947376955156,0
12861,466.0,0.0696,65.7,val,1.1441839891699859,0.9616304530115842,0.29660489545662494,0
12862,464.0,0.0731,64.8,val,1.132557969630418,1.0865902685185465,0.04645033214619293,0
12863,438.0,0.0657,66.0,val,0.9814197156160346,0.8223895157323977,0.37998974989343426,0
12864,441.0,0.0669,66.3,val,0.9988587449253865,0.8652328810490707,0.46337460433024363,0
12865,452.0,0.0675,66.5,val,1.0628018523930103,0.8866545637074071,0.5189645072881178,0
12866,457.0,0.0704,66.3,val,1.0918669012419302,0.990192696556033,0.46337460433024363,0
12867,520.0,0.0794,66.2,val,1.4580865167383206,1.3115179364310785,0.4355796528513085,0
12868,504.0,0.0779,65.8,val,1.365078360421777,1.2579637297852375,0.32439984693556007,0
12869,464.0,0.0689,66.8,val,1.132557969630418,0.936638489910192,0.6023493617249271,0
12870,481.0,0.0773,64.8,val,1.2313791357167456,1.236542047126901,0.04645033214619293,0
12871,513.0,0.0811,64.5,val,1.4173954483498328,1.3722127039630319,-0.03693452229061642,0
12872,531.0,0.0826,64.6,val,1.5220296242059443,1.4257669106088728,-0.009139570811681288,0
12873,447.0,0.0698,64.7,val,1.0337368035440904,0.9687710138976965,0.018655380667257797,0
12874,482.0,0.0744,65.0,val,1.2371921454865296,1.133003914278275,0.10204023510406715,0
12875,488.0,0.0764,64.7,val,1.2720702041052334,1.2044095231393965,0.018655380667257797,0
12876,456.0,0.0682,65.9,val,1.0860538914721463,0.9116465268087993,0.35219479841449913,0
12877,453.0,0.068,66.5,val,1.0686148621627942,0.9045059659226875,0.5189645072881178,0
12878,505.0,0.0769,66.4,val,1.370891370191561,1.2222609253546768,0.4911695558091827,0
12879,520.0,0.0803,66.2,val,1.4580865167383206,1.343650460418583,0.4355796528513085,0
12880,525.0,0.0809,65.7,val,1.4871515655872405,1.3650721430769195,0.29660489545662494,0
12881,482.0,0.0736,65.9,val,1.2371921454865296,1.104441670733827,0.35219479841449913,0
12882,510.0,0.0814,64.6,val,1.399956419040481,1.3829235452921997,-0.009139570811681288,0
12883,500.0,0.077,65.1,val,1.3418263213426411,1.225831205797733,0.12983518658300228,0
12884,500.0,0.0766,65.5,val,1.3418263213426411,1.211550084025509,0.24101499249875072,0
12885,454.0,0.0694,65.8,val,1.0744278719325782,0.9544898921254723,0.32439984693556007,0
12886,495.0,0.0751,66.2,val,1.3127612724937212,1.157995877379668,0.4355796528513085,0
12887,502.0,0.08,64.8,val,1.353452340882209,1.332939619089415,0.04645033214619293,0
12888,447.0,0.0724,63.5,val,1.0337368035440904,1.0615983054171543,-0.3148840370799835,0
12889,462.0,0.0735,63.6,val,1.1209319500908501,1.1008713902907707,-0.28708908560104646,0
12890,490.0,0.0847,61.4,val,1.2836962236448013,1.5007427999130498,-0.8985780181376549,0
12891,484.0,0.0786,61.7,val,1.2488181650260974,1.2829556928866301,-0.8151931637008436,0
12892,488.0,0.0768,63.0,val,1.2720702041052334,1.2186906449116206,-0.4538587944746671,0
12893,460.0,0.0752,62.6,val,1.109305930551282,1.161566157822724,-0.5650386003904135,0
12894,483.0,0.0804,61.7,val,1.2430051552563135,1.3472207408616392,-0.8151931637008436,0
12895,432.0,0.0715,61.3,val,0.9465416569973307,1.0294657814296493,-0.926372969616592,0
12896,416.0,0.0687,61.6,val,0.8535335006807871,0.9294979290240797,-0.8429881151797807,0
12897,454.0,0.0735,61.9,val,1.0744278719325782,1.1008713902907707,-0.7596032607429714,0
12898,454.0,0.0747,62.1,val,1.0744278719325782,1.1437147556074436,-0.7040133577850971,0
12899,436.0,0.0688,62.6,val,0.9697936960764666,0.9330682094671359,-0.5650386003904135,0
12900,403.0,0.0636,63.4,val,0.7779643736735954,0.7474136264282207,-0.34267898855892065,0
12901,411.0,0.0656,63.5,val,0.8244684518318672,0.818819235289342,-0.3148840370799835,0
12902,407.0,0.0641,63.6,val,0.8012164127527314,0.765265028643501,-0.28708908560104646,0
12903,393.0,0.0622,63.4,val,0.7198342759757557,0.6974297002254356,-0.34267898855892065,0
12904,389.0,0.0625,63.5,val,0.6965822368966198,0.7081405415546038,-0.3148840370799835,0
12905,365.0,0.0573,63.8,val,0.5570700024218043,0.5224859585156885,-0.2314991826431742,0
12906,359.0,0.0552,64.6,val,0.5221919438031004,0.4475100692115112,-0.009139570811681288,0
12907,375.0,0.0572,65.4,val,0.6152001001196441,0.5189156780726325,0.21322004101981556,0
12908,353.0,0.0527,66.3,val,0.4873138851843966,0.35825305813510955,0.46337460433024363,0
12909,346.0,0.0525,66.3,val,0.44662281679590876,0.35111249724899746,0.46337460433024363,0
12910,306.0,0.0491,64.5,val,0.21410242600454973,0.2297229621850913,-0.03693452229061642,0
12911,347.0,0.0546,64.4,val,0.45243582656569276,0.42608838655317494,-0.06472947376955156,0
12912,347.0,0.0548,64.9,val,0.45243582656569276,0.433228947439287,0.07424528362513201,0
12913,307.0,0.0455,66.6,val,0.2199154357743337,0.10119286623507306,0.546759458767053,0
12914,329.0,0.0482,67.7,val,0.3478016507095812,0.19759043819758682,0.8525039250353592,0
12915,350.0,0.0519,67.9,val,0.4698748558750447,0.3296908145906612,0.9080938279932335,0
12916,297.0,0.0428,68.7,val,0.16178533807649395,0.004795294272559315,1.1304534398247263,0
12917,294.0,0.0428,68.8,val,0.14434630876714202,0.004795294272559315,1.1582483913036614,0
12918,283.0,0.0414,68.8,val,0.08040320129951828,-0.045188631930225515,1.1582483913036614,0
12919,284.0,0.043,67.9,val,0.08621621106930226,0.011935855158671398,0.9080938279932335,0
12920,271.0,0.0399,67.8,val,0.010647084062110563,-0.09874283857606651,0.8802988765142943,0
12921,228.0,0.0336,68.1,val,-0.23931233603860042,-0.3236705064885985,0.9636837309511037,0
12922,237.0,0.0345,68.4,val,-0.18699524811054463,-0.29153798250109375,1.047068585387917,0
12923,232.0,0.0331,69.2,val,-0.2160602969594645,-0.34152190870387883,1.26942819721941,0
12924,229.0,0.0333,69.1,val,-0.23349932626881645,-0.3343813478177665,1.2416332457404708,0
12925,196.0,0.0291,68.4,val,-0.4253286486716876,-0.48433312642612125,1.047068585387917,0
12926,209.0,0.0306,68.3,val,-0.349759521664496,-0.4307789197802804,1.0192736339089778,0
12927,221.0,0.0328,67.7,val,-0.28000340442708826,-0.3522327500330468,0.8525039250353592,0
12928,210.0,0.0302,68.7,val,-0.343946511894712,-0.44506004155250456,1.1304534398247263,0
12929,197.0,0.031,66.6,val,-0.4195156389019037,-0.4164977980080561,0.546759458767053,0
12930,197.0,0.0315,65.5,val,-0.4195156389019037,-0.3986463957927757,0.24101499249875072,0
12931,187.0,0.0269,66.9,val,-0.4776457365997434,-0.5628792961733546,0.6301443132038663,0
12932,213.0,0.031,68.0,val,-0.32650748258536005,-0.4164977980080561,0.9358887794721685,0
12933,172.0,0.0265,66.4,val,-0.564840883146503,-0.5771604179455789,0.4911695558091827,0
12934,177.0,0.0249,68.7,val,-0.5357758342975832,-0.634284905034476,1.1304534398247263,0
12935,142.0,0.0207,68.4,val,-0.7392311762400223,-0.7842366836428306,1.047068585387917,0
12936,152.0,0.0215,69.3,val,-0.6811010785421826,-0.7556744400983821,1.297223148698345,0
12937,157.0,0.0229,69.1,val,-0.6520360296932627,-0.7056905138955972,1.2416332457404708,0
12938,158.0,0.0248,67.7,val,-0.6462230199234787,-0.6378551854775321,0.8525039250353592,0
12939,133.0,0.022,65.8,val,-0.7915482641680781,-0.7378230378831018,0.32439984693556007,0
12940,136.0,0.0203,67.2,val,-0.7741092348587262,-0.7985178054150549,0.7135291676406756,0
12941,126.0,0.0197,66.5,val,-0.832239332556566,-0.8199394880733912,0.5189645072881178,0
12942,124.0,0.019,66.9,val,-0.8438653520961339,-0.8449314511747836,0.6301443132038663,0
12943,117.0,0.0175,67.2,val,-0.8845564204846218,-0.8984856578206245,0.7135291676406756,0
12944,121.0,0.0177,68.1,val,-0.8613043814054858,-0.8913450969345125,0.9636837309511037,0
12945,102.0,0.0173,66.2,val,-0.9717515670313814,-0.9056262187067368,0.4355796528513085,0
12946,91.0,0.0139999999999999,66.0,val,-1.0356946744990052,-1.0234454733275904,0.37998974989343426,0
12947,94.0,0.0158,66.8,val,-1.0182556451896532,-0.9591804253525776,0.6023493617249271,0
12948,90.0,0.0149,66.3,val,-1.0415076842687891,-0.9913129493400823,0.46337460433024363,0
12949,92.0,0.0134,67.6,val,-1.0298816647292213,-1.044867155985923,0.8247089735564201,0
12950,81.0,0.0132,67.3,val,-1.0938247721968448,-1.0520077168720354,0.7413241191196107,0
12951,83.0,0.0118,68.6,val,-1.082198752657277,-1.1019916430748202,1.1026584883457873,0
12952,77.0,0.0108,68.2,val,-1.1170768112759808,-1.1376944475053807,0.9914786824300428,0
12953,79.0,0.0117,68.2,val,-1.105450791736413,-1.1055619235178762,0.9914786824300428,0
12954,92.0,0.0135,68.5,val,-1.0298816647292213,-1.041296875542867,1.0748635368668522,0
12955,87.0,0.0125,68.9,val,-1.058946713578141,-1.0769996799734278,1.1860433427826005,0
12956,83.0,0.0155,66.6,val,-1.082198752657277,-0.9698912666817459,0.546759458767053,0
12957,66.0,0.0123,65.2,val,-1.1810199187436046,-1.08414024085954,0.15763013806194137,0
12958,58.0,0.0079,67.2,val,-1.2275239969018763,-1.2412325803540065,0.7135291676406756,0
12959,63.0,0.0106,67.1,val,-1.1984589480529564,-1.144835008391493,0.6857342161617366,0
12960,71.0,0.0106,67.4,val,-1.1519548698946847,-1.144835008391493,0.7691190705985499,0
12961,54.0,0.0077,67.8,val,-1.2507760359810123,-1.2483731412401189,0.8802988765142943,0
12962,47.0,0.0071,68.3,val,-1.2914671043695,-1.269794823898455,1.0192736339089778,0
