time_step,flow,occupancy,speed,split,z_flow,z_occupancy,z_speed,is_anomaly
15945,316.0,0.0662,54.7,test,-0.2726291669407546,0.08423789958282248,-0.9733316845800366,0
15946,392.0,0.053,58.3,test,0.09986121581193537,-0.2643424578377597,-0.49670247895216374,0
15947,261.0,0.0847,58.9,test,-0.5421945755117803,0.5727785520283356,-0.41726427801418464,0
15948,345.0,0.0664,57.7,test,-0.13049467878512291,0.08951942014980115,-0.576140679890142,0
15949,294.0,0.0651,54.5,test,-0.3804553303691649,0.055189536464440886,-0.9998110848926965,0
15950,378.0,0.0547,57.7,test,0.031244566357492478,-0.21944953301844228,-0.576140679890142,0
15951,336.0,0.0746,57.0,test,-0.1746053820058362,0.3060617633959204,-0.668818580984451,0
15952,394.0,0.0644,56.3,test,0.10966359430542721,0.0367042144800159,-0.7614964820787602,0
15953,352.0,0.0446,62.1,test,-0.09618635405790146,-0.48616632165085744,0.0064061269883700185,0
15954,364.0,0.1008,60.4,test,-0.03737208309695041,0.9979409576701065,-0.21866877566923731,0
15955,419.0,0.0778,57.6,test,0.23219332547407523,0.39056609246757656,-0.589380380046472,0
15956,450.0,0.0824,55.5,test,0.38413019212319877,0.5120410655080827,-0.8674140833293984,0
15957,484.0,0.0864,56.4,test,0.5507706265125601,0.6176714768476531,-0.7482567819224302,0
15958,480.0,0.0987,56.3,test,0.5311658695255764,0.9424849917168319,-0.7614964820787602,0
15959,476.0,0.0959,56.0,test,0.5115611125385927,0.8685437037791327,-0.8012155825477493,0
15960,455.0,0.1244,56.4,test,0.4086361383569284,1.6211603845735716,-0.7482567819224302,0
15961,462.0,0.0694,56.2,test,0.44294446308414986,0.168742228654479,-0.7747361822350892,0
15962,457.0,0.0999,57.2,test,0.4184385168504202,0.9741741151187031,-0.6423391806717911,0
15963,458.0,0.0795,55.5,test,0.42333970609716615,0.4354590172868942,-0.8674140833293984,0
15964,490.0,0.0846,58.7,test,0.5801777619930356,0.5701377917448462,-0.4437436783268437,0
15965,453.0,0.0816,57.7,test,0.39883375986343655,0.49091498324016875,-0.576140679890142,0
15966,486.0,0.0902,56.8,test,0.5605730050060519,0.718020367620245,-0.6952979812971111,0
15967,458.0,0.1206,56.6,test,0.42333970609716615,1.5208114938009798,-0.7217773816097701,0
15968,563.0,0.0823,55.9,test,0.9379645770054879,0.5094003052245933,-0.8144552827040793,0
15969,523.0,0.1139,57.3,test,0.741917007135651,1.3438805548071995,-0.6290994805154619,0
15970,491.0,0.0825,57.9,test,0.5850789512397816,0.5146818257915721,-0.5496612795774829,0
15971,525.0,0.1071,56.6,test,0.7517193856291429,1.16430885552993,-0.7217773816097701,0
15972,478.0,0.0926,54.1,test,0.5213634910320846,0.7813986144239872,-1.0527698855180156,0
15973,578.0,0.0848,57.4,test,1.0114824157066766,0.5754193123118249,-0.6158597803591319,0
15974,535.0,0.0768,58.4,test,0.800731278096602,0.36415848963268393,-0.48346277879583377,0
15975,526.0,0.0725,59.5,test,0.7566205748758887,0.25060579744264583,-0.33782607707620554,0
15976,551.0,0.0662,63.3,test,0.8791503060445368,0.08423789958282248,0.16528252886432732,0
15977,463.0,0.0713,60.2,test,0.44784565233089574,0.21891667404077492,-0.2451481759818964,0
15978,446.0,0.0559999999999999,63.0,test,0.3645254351362151,-0.18511964933308458,0.1255634283953382,0
15979,532.0,0.0756,60.9,test,0.7860277103563643,0.332469366230813,-0.15247027488758821,0
15980,530.0,0.0915,58.5,test,0.7762253318628725,0.7523502513056052,-0.47022307863950374,0
15981,599.0,0.0723,62.6,test,1.114407389888341,0.24532427687566752,0.07260462777001912,0
15982,582.0,0.0875,60.7,test,1.0310871726936603,0.6467198399660348,-0.1789496752002473,0
15983,455.0,0.0808,60.4,test,0.4086361383569284,0.4697889009722544,-0.21866877566923731,0
15984,550.0,0.0778,60.0,test,0.8742491167977909,0.39056609246757656,-0.2716275762945564,0
15985,581.0,0.0709,64.1,test,1.0261859834469145,0.20835363290681794,0.2712001301149655,0
15986,505.0,0.07,61.7,test,0.6536956006942244,0.18458679035541464,-0.04655267363694908,0
15987,487.0,0.0702,60.6,test,0.5654741942527979,0.18986831092239295,-0.1921893753565773,0
15988,523.0,0.0652,62.7,test,0.741917007135651,0.05783029674792985,0.08584432792634913,0
15989,536.0,0.0731,61.2,test,0.805632467343348,0.26645035914358145,-0.11275117441859818,0
15990,626.0,0.0886,60.2,test,1.2467394995504808,0.6757682030844168,-0.2451481759818964,0
15991,466.0,0.1112,58.9,test,0.4625492200711335,1.2725800271529892,-0.41726427801418464,0
15992,553.0,0.0937,57.3,test,0.8889526845380287,0.8104469775423692,-0.6290994805154619,0
15993,616.0,0.0738,61.4,test,1.1977276070830216,0.28493568112800643,-0.08627177410593911,0
15994,585.0,0.0785,61.6,test,1.0457907404338982,0.40905141445200155,-0.05979237379327909,0
15995,536.0,0.0916,59.3,test,0.805632467343348,0.7549910115890945,-0.36430547738886554,0
15996,613.0,0.1085,57.0,test,1.183024039342784,1.2012794994987794,-0.668818580984451,0
15997,504.0,0.1068,54.2,test,0.6487944114474785,1.1563865746794622,-1.0395301853616856,0
15998,573.0,0.0873,55.9,test,0.986976469472947,0.6414383193990565,-0.8144552827040793,0
15999,569.0,0.0848,56.4,test,0.9673717124859634,0.5754193123118249,-0.7482567819224302,0
16000,633.0,0.0926,56.8,test,1.2810478242777024,0.7813986144239872,-0.6952979812971111,0
16001,614.0,0.0902,57.2,test,1.1879252285895299,0.718020367620245,-0.6423391806717911,0
16002,465.0,0.078,58.0,test,0.4576480308243876,0.39584761303455523,-0.5364215794211529,0
16003,487.0,0.0587,61.4,test,0.5654741942527979,-0.11381912167887182,-0.08627177410593911,0
16004,525.0,0.0689,61.3,test,0.7517193856291429,0.15553842723703268,-0.09951147426226911,0
16005,574.0,0.0734,61.5,test,0.991877658719693,0.2743726399940495,-0.0730320739496091,0
16006,516.0,0.0923,59.5,test,0.7076086824084296,0.7734763335735192,-0.33782607707620554,0
16007,536.0,0.0887,57.2,test,0.805632467343348,0.678408963367906,-0.6423391806717911,0
16008,668.0,0.1026,57.1,test,1.4525894479138095,1.045474642772913,-0.6555788808281211,0
16009,622.0,0.1046,56.6,test,1.2271347425634973,1.0982898484426982,-0.7217773816097701,0
16010,637.0,0.0905,57.1,test,1.300652581264686,0.7259426484707127,-0.6555788808281211,0
16011,615.0,0.1099,55.7,test,1.1928264178362757,1.238250143467629,-0.8409346830167383,0
16012,546.0,0.0829,57.8,test,0.8546443598108072,0.525244866925529,-0.5629009797338128,0
16013,604.0,0.0938,57.7,test,1.1389133361220707,0.8130877378258581,-0.576140679890142,0
16014,613.0,0.091,58.5,test,1.183024039342784,0.7391464498881589,-0.47022307863950374,0
16015,638.0,0.0944,57.7,test,1.305553770511432,0.8289322995267937,-0.576140679890142,0
16016,619.0,0.0813,59.1,test,1.2124311748232595,0.4829927023897007,-0.39078487770152465,0
16017,574.0,0.0829,58.2,test,0.991877658719693,0.525244866925529,-0.5099421791084928,0
16018,615.0,0.0973,57.3,test,1.1928264178362757,0.9055143477479822,-0.6290994805154619,0
16019,649.0,0.1336,55.9,test,1.359466852225637,1.8641103306545834,-0.8144552827040793,0
16020,607.0,0.0867,56.0,test,1.1536169038623083,0.6255937576981208,-0.8012155825477493,0
16021,644.0,0.0947,58.7,test,1.3349609059919074,0.8368545803772618,-0.4437436783268437,0
16022,588.0,0.094,57.1,test,1.0604943081741358,0.8183692583928368,-0.6555788808281211,0
16023,660.0,0.0986,58.0,test,1.4133799339398423,0.9398442314333425,-0.5364215794211529,0
16024,607.0,0.1014,56.4,test,1.1536169038623083,1.013785519371042,-0.7482567819224302,0
16025,588.0,0.0917,55.8,test,1.0604943081741358,0.7576317718725839,-0.8276949828604093,0
16026,573.0,0.0758,58.3,test,0.986976469472947,0.3377508867977917,-0.49670247895216374,0
16027,635.0,0.0877,58.7,test,1.290850202771194,0.6520013605330134,-0.4437436783268437,0
16028,667.0,0.1066,57.0,test,1.4476882586670636,1.1511050541124834,-0.668818580984451,0
16029,573.0,0.0863,56.6,test,0.986976469472947,0.6150307165641639,-0.7217773816097701,0
16030,609.0,0.0802,60.0,test,1.1634192823558003,0.4539443392713188,-0.2716275762945564,0
16031,595.0,0.0984,57.9,test,1.0948026329013574,0.9345627108663642,-0.5496612795774829,0
16032,618.0,0.1097,57.0,test,1.2075299855765136,1.2329686229006507,-0.668818580984451,0
16033,523.0,0.087,56.1,test,0.741917007135651,0.6335160385485884,-0.7879758823914192,0
16034,607.0,0.0849,58.2,test,1.1536169038623083,0.5780600725953142,-0.5099421791084928,0
16035,542.0,0.0926,56.2,test,0.8350396028238235,0.7813986144239872,-0.7747361822350892,0
16036,630.0,0.0804,59.6,test,1.2663442565374645,0.45922585983829745,-0.3245863769198755,0
16037,637.0,0.1123,58.3,test,1.300652581264686,1.3016283902713712,-0.49670247895216374,0
16038,608.0,0.1122,54.5,test,1.1585180931090544,1.298987629987882,-0.9998110848926965,0
16039,660.0,0.107,54.3,test,1.4133799339398423,1.1616680952464404,-1.0262904852053567,0
16040,619.0,0.1175,54.3,test,1.2124311748232595,1.4389479250128125,-1.0262904852053567,0
16041,642.0,0.0946,55.0,test,1.3251585274984157,0.8342138200937724,-0.9336125841110475,0
16042,567.0,0.1023,54.9,test,0.9575693339924716,1.0375523619224454,-0.9468522842673774,0
16043,539.0,0.0941,55.0,test,0.8203360350835858,0.8210100186763262,-0.9336125841110475,0
16044,625.0,0.0878,57.3,test,1.241838310303735,0.6546421208165027,-0.6290994805154619,0
16045,555.0,0.1064,56.5,test,0.8987550630315205,1.145823533545505,-0.7350170817661001,0
16046,549.0,0.0944,56.9,test,0.869347927551045,0.8289322995267937,-0.682058281140781,0
16047,622.0,0.1275,54.0,test,1.2271347425634973,1.7030239533617388,-1.0660095856743457,0
16048,531.0,0.0777,55.4,test,0.7811265211096184,0.3879253321840876,-0.8806537834857284,0
16049,627.0,0.0885,57.4,test,1.251640688797227,0.6731274428009274,-0.6158597803591319,0
16050,553.0,0.1098,56.6,test,0.8889526845380287,1.2356093831841397,-0.7217773816097701,0
16051,610.0,0.0952,55.9,test,1.1683204716025462,0.850058381794708,-0.8144552827040793,0
16052,521.0,0.1208,56.1,test,0.7321146286421591,1.5260930143679585,-0.7879758823914192,0
16053,598.0,0.1042,54.4,test,1.109506200641595,1.0877268073087414,-1.0130507850490267,0
16054,593.0,0.1033,54.9,test,1.0850002544078654,1.063959964757338,-0.9468522842673774,0
16055,556.0,0.1331,57.2,test,0.9036562522782664,1.8509065292371372,-0.6423391806717911,0
16056,550.0,0.0841,56.4,test,0.8742491167977909,0.5569339903273999,-0.7482567819224302,0
16057,557.0,0.0815,56.2,test,0.9085574415250124,0.4882742229566794,-0.7747361822350892,0
16058,520.0,0.0691,59.7,test,0.7272134393954133,0.160819947804011,-0.3113466767635455,0
16059,591.0,0.1119,56.1,test,1.0751978759143737,1.2910653491374142,-0.7879758823914192,0
16060,652.0,0.1115,55.4,test,1.3741704199658749,1.2805023080034572,-0.8806537834857284,0
16061,591.0,0.1179,53.2,test,1.0751978759143737,1.44951096614677,-1.1719271869249839,0
16062,613.0,0.1133,53.6,test,1.183024039342784,1.3280359931062637,-1.1189683862996649,0
16063,510.0,0.1526,54.1,test,0.6782015469279541,2.365854784517543,-1.0527698855180156,0
16064,596.0,0.1329,52.5,test,1.0997038221481032,1.8456250086701584,-1.264605088019293,0
16065,616.0,0.1055,52.6,test,1.1977276070830216,1.1220566909941014,-1.251365387862963,0
16066,581.0,0.1118,51.7,test,1.0261859834469145,1.288424588853925,-1.3705226892699311,0
16067,526.0,0.113,49.4,test,0.7566205748758887,1.3201137122557962,-1.6750357928655177,0
16068,503.0,0.1205,49.7,test,0.6438932222007326,1.5181707335174905,-1.6353166923965277,0
16069,536.0,0.1212,51.8,test,0.805632467343348,1.5366560555019155,-1.3572829891136022,0
16070,552.0,0.13,51.5,test,0.8840514952912827,1.7690429604489704,-1.3970020895825912,0
16071,613.0,0.1112,53.7,test,1.183024039342784,1.2725800271529892,-1.1057286861433349,0
16072,531.0,0.1326,52.9,test,0.7811265211096184,1.837702727819691,-1.211646287393974,0
16073,572.0,0.1155,51.4,test,0.9820752802262012,1.3861327193430277,-1.4102417897389212,0
16074,558.0,0.1083,54.4,test,0.9134586307717583,1.1959979789318007,-1.0130507850490267,0
16075,520.0,0.1351,52.9,test,0.7272134393954133,1.9037217349069224,-1.211646287393974,0
16076,553.0,0.1066,51.9,test,0.8889526845380287,1.1511050541124834,-1.3440432889572722,0
16077,571.0,0.1182,51.9,test,0.9771740909794552,1.4574332469972375,-1.3440432889572722,0
16078,505.0,0.0791,53.6,test,0.6536956006942244,0.42489597615293717,-1.1189683862996649,0
16079,467.0,0.1146,54.6,test,0.46745040931787946,1.362365876791624,-0.9865713847363666,0
16080,515.0,0.1019,52.5,test,0.7027074931616837,1.0269893207884884,-1.264605088019293,0
16081,569.0,0.1044,54.7,test,0.9673717124859634,1.0930083278757199,-0.9733316845800366,0
16082,541.0,0.0911,52.5,test,0.8301384135770776,0.7417872101716483,-1.264605088019293,0
16083,600.0,0.1,54.1,test,1.119308579135087,0.9768148754021925,-1.0527698855180156,0
16084,546.0,0.0978,54.7,test,0.8546443598108072,0.9187181491654286,-0.9733316845800366,0
16085,537.0,0.1405,53.6,test,0.8105336565900939,2.046322790215343,-1.1189683862996649,0
16086,591.0,0.1246,52.4,test,1.0751978759143737,1.6264419051405503,-1.277844788175623,0
16087,476.0,0.1028,53.0,test,0.5115611125385927,1.0507561633398916,-1.198406587237644,0
16088,389.0,0.0714,54.7,test,0.08515764807169761,0.22155743432426425,-0.9733316845800366,0
16089,409.0,0.0867,52.4,test,0.18318143300661602,0.6255937576981208,-1.277844788175623,0
16090,269.0,0.0806,52.2,test,-0.5029850615378129,0.4645073804052761,-1.3043241884882821,0
16091,363.0,0.08,53.3,test,-0.042273272343696336,0.4486628187043405,-1.1586874867686547,0
16092,335.0,0.083,55.6,test,-0.17950657125258213,0.5278856272090183,-0.8541743831730684,0
16093,347.0,0.0668,56.8,test,-0.12069230029163107,0.10008246128375811,-0.6952979812971111,0
16094,331.0,0.0865,58.4,test,-0.19911132823956582,0.6203122371311421,-0.48346277879583377,0
16095,389.0,0.0839,56.0,test,0.08515764807169761,0.5516524697604216,-0.8012155825477493,0
16096,355.0,0.0744,55.4,test,-0.0814827863176637,0.3007802428289417,-0.8806537834857284,0
16097,328.0,0.0476,62.6,test,-0.21381489597980358,-0.4069435131461796,0.07260462777001912,0
16098,338.0,0.0891,59.8,test,-0.16480300351234436,0.688972004501863,-0.2981069766072164,0
16099,347.0,0.093,59.2,test,-0.12069230029163107,0.7919616555579442,-0.3775451775451946,0
16100,305.0,0.0709,57.7,test,-0.32654224865495973,0.20835363290681794,-0.576140679890142,0
16101,296.0,0.0499,61.2,test,-0.37065295187567304,-0.3462060266259267,-0.11275117441859818,0
16102,267.0,0.0667,57.5,test,-0.5127874400313047,0.09744170100026878,-0.602620080202802,0
16103,291.0,0.0927,53.8,test,-0.39515889810940263,0.7840393747074765,-1.0924889859870057,0
16104,280.0,0.0603,60.4,test,-0.4490719798236078,-0.07156695714304373,-0.21866877566923731,0
16105,276.0,0.081,58.2,test,-0.46867673681059147,0.47507042153923307,-0.5099421791084928,0
16106,280.0,0.0642,60.4,test,-0.4490719798236078,0.03142269391303723,-0.21866877566923731,0
16107,233.0,0.0574,62.1,test,-0.6794278744206661,-0.14814900536423226,0.0064061269883700185,0
16108,246.0,0.0507,64.5,test,-0.6157124142129691,-0.3250799443580126,0.32415893074028557,0
16109,246.0,0.0512,66.2,test,-0.6157124142129691,-0.31187614294056626,0.5492338333978929,0
16110,274.0,0.057,66.4,test,-0.4784791153040833,-0.15871204649818924,0.5757132337105529,0
16111,192.0,0.0982,59.3,test,-0.8803766335372488,0.9292811902993856,-0.36430547738886554,0
16112,170.0,0.0618,57.3,test,-0.988202796965659,-0.0319555528907048,-0.6290994805154619,0
16113,203.0,0.0469,58.8,test,-0.8264635518230437,-0.4254288351306046,-0.43050397817051467,0
16114,168.0,0.0679,57.3,test,-0.9980051754591509,0.12913082440214008,-0.6290994805154619,0
16115,196.0,0.0897,52.9,test,-0.8607718765502651,0.7048165662027986,-1.211646287393974,0
16116,162.0,0.0717,51.4,test,-1.0274123109396265,0.22947971517473187,-1.4102417897389212,0
16117,164.0,0.0547,57.7,test,-1.0176099324461345,-0.21944953301844228,-0.576140679890142,0
16118,160.0,0.0755,56.9,test,-1.0372146894331182,0.32982860594732366,-0.682058281140781,0
16119,153.0,0.0813,52.3,test,-1.0715230141603398,0.4829927023897007,-1.291084488331953,0
16120,134.0,0.0701,51.5,test,-1.1646456098485123,0.18722755063890362,-1.3970020895825912,0
16121,142.0,0.0711,53.5,test,-1.1254360958745449,0.21363515347379625,-1.132208086455995,0
16122,131.0,0.0702,51.4,test,-1.17934917758875,0.18986831092239295,-1.4102417897389212,0
16123,110.0,0.0819,53.5,test,-1.2822741517704144,0.4988372640906364,-1.132208086455995,0
16124,119.0,0.0754,51.1,test,-1.238163448549701,0.32718784566383435,-1.4499608902079104,0
16125,111.0,0.0631,50.2,test,-1.2773729625236685,0.002374330794655644,-1.5691181916148784,0
16126,132.0,0.0648,53.7,test,-1.174447988342004,0.04726725561397288,-1.1057286861433349,0
16127,124.0,0.0231,69.4,test,-1.2136575023159715,-1.0539297826010483,0.9729042384004475,0
16128,130.0,0.0191,68.9,test,-1.184250366835496,-1.1595601939406186,0.9067057376187985,0
16129,117.0,0.0896,61.5,test,-1.2479658270431928,0.7021758059193093,-0.0730320739496091,0
16130,97.0,0.0363,60.7,test,-1.3459896119781114,-0.7053494251804661,-0.1789496752002473,0
16131,99.0,0.1094,57.4,test,-1.3361872334846194,1.2250463420501827,-0.6158597803591319,0
16132,84.0,0.0292,56.9,test,-1.4097050721858082,-0.8928434053082034,-0.682058281140781,0
16133,100.0,0.0496,56.4,test,-1.3312860442378736,-0.3541283074763945,-0.7482567819224302,0
16134,92.0,0.025,62.1,test,-1.370495558211841,-1.0037553372147523,0.0064061269883700185,0
16135,91.0,0.1275,57.2,test,-1.3753967474585869,1.7030239533617388,-0.6423391806717911,0
16136,102.0,0.0506,53.9,test,-1.3214836657443818,-0.32772070464150194,-1.0792492858306757,0
16137,71.0,0.0952,54.8,test,-1.4734205323935052,0.850058381794708,-0.9600919844237075,0
16138,80.0,0.0262,56.3,test,-1.429309829172792,-0.9720662138128812,-0.7614964820787602,0
16139,84.0,0.0423,54.2,test,-1.4097050721858082,-0.5469038081711105,-1.0395301853616856,0
16140,73.0,0.0287,56.5,test,-1.4636181539000135,-0.9060472067256496,-0.7350170817661001,0
16141,88.0,0.0451,55.6,test,-1.3901003151988247,-0.4729625202334111,-0.8541743831730684,0
16142,82.0,0.0739,53.0,test,-1.4195074506793002,0.2875764414114954,-1.198406587237644,0
16143,60.0,0.0125,61.9,test,-1.5273336141077103,-1.3338503726509099,-0.02007327332429,0
16144,83.0,0.0916,60.1,test,-1.4146062614325543,0.7549910115890945,-0.2583878761382264,0
16145,101.0,0.03,60.7,test,-1.3263848549911277,-0.8717173230402894,-0.1789496752002473,0
16146,92.0,0.042,60.6,test,-1.370495558211841,-0.5548260890215782,-0.1921893753565773,0
16147,89.0,0.0579,56.2,test,-1.3851991259520786,-0.13494520394678594,-0.7747361822350892,0
16148,61.0,0.0122,64.3,test,-1.5224324248609644,-1.3417726535013774,0.2976795304276255,0
16149,89.0,0.0596,58.9,test,-1.3851991259520786,-0.09005227912746852,-0.41726427801418464,0
16150,90.0,0.0362,55.9,test,-1.3802979367053327,-0.7079901854639552,-0.8144552827040793,0
16151,91.0,0.0991,53.3,test,-1.3753967474585869,0.9530480328507889,-1.1586874867686547,0
16152,105.0,0.0181,64.5,test,-1.306780098004144,-1.1859677967755111,0.32415893074028557,0
16153,71.0,0.0725,56.6,test,-1.4734205323935052,0.25060579744264583,-0.7217773816097701,0
16154,112.0,0.0871,55.8,test,-1.2724717732769224,0.6361567988320778,-0.8276949828604093,0
16155,89.0,0.0606,56.0,test,-1.3851991259520786,-0.0636446762925759,-0.8012155825477493,0
16156,103.0,0.0352,56.6,test,-1.3165824764976357,-0.7343977882988478,-0.7217773816097701,0
16157,100.0,0.0984,56.9,test,-1.3312860442378736,0.9345627108663642,-0.682058281140781,0
16158,102.0,0.0749,56.9,test,-1.3214836657443818,0.31398404424638804,-0.682058281140781,0
16159,136.0,0.0616,52.7,test,-1.1548432313550203,-0.03723707345768328,-1.238125687706633,0
16160,135.0,0.0742,54.3,test,-1.1597444206017664,0.29549872226196344,-1.0262904852053567,0
16161,160.0,0.0463,56.7,test,-1.0372146894331182,-0.44127339683154004,-0.7085376814534401,0
16162,137.0,0.0511,57.5,test,-1.1499420421082744,-0.3145169032240556,-0.602620080202802,0
16163,156.0,0.0299,70.2,test,-1.056819446420102,-0.8743580833237787,1.0788218396510858,0
16164,169.0,0.0624,63.0,test,-0.993103986212405,-0.016110991189769337,0.1255634283953382,0
16165,152.0,0.1005,56.1,test,-1.0764242034070857,0.9900186768196388,-0.7879758823914192,0
16166,200.0,0.0901,53.8,test,-0.8411671195632815,0.7153796073367557,-1.0924889859870057,0
16167,199.0,0.1146,54.8,test,-0.8460683088100274,1.362365876791624,-0.9600919844237075,0
16168,278.0,0.0704,57.7,test,-0.4588743583170996,0.19514983148937162,-0.576140679890142,0
16169,268.0,0.0798,58.4,test,-0.5078862507845588,0.4433812981373618,-0.48346277879583377,0
16170,304.0,0.0817,61.2,test,-0.33144343790170566,0.4935557435236577,-0.11275117441859818,0
16171,327.0,0.1087,60.2,test,-0.21871608522654948,1.2065610200657582,-0.2451481759818964,0
16172,334.0,0.1014,56.9,test,-0.18440776049932806,1.013785519371042,-0.682058281140781,0
16173,409.0,0.0977,59.9,test,0.18318143300661602,0.9160773888819392,-0.28486727645088644,0
16174,513.0,0.1006,64.1,test,0.6929051146681918,0.9926594371031278,0.2712001301149655,0
16175,479.0,0.1313,63.1,test,0.5262646802788304,1.8033728441343306,0.13880312855166824,0
16176,475.0,0.1059,60.9,test,0.5066599232918468,1.1326197321280584,-0.15247027488758821,0
16177,587.0,0.1035,63.0,test,1.05559311892739,1.0692414853243164,0.1255634283953382,0
16178,506.0,0.0987,62.2,test,0.6585967899409704,0.9424849917168319,0.019645827144700027,0
16179,544.0,0.1221,62.2,test,0.8448419813173154,1.5604228980533188,0.019645827144700027,0
16180,628.0,0.1426,61.0,test,1.2565418780439728,2.101778756168617,-0.13923057473125822,0
16181,600.0,0.1094,62.4,test,1.119308579135087,1.2250463420501827,0.04612522745735911,0
16182,533.0,0.1104,62.8,test,0.7909288996031102,1.2514539448850752,0.0990840280826782,0
16183,575.0,0.1412,61.3,test,0.9967788479664389,2.064808112199767,-0.09951147426226911,0
16184,624.0,0.1312,60.5,test,1.236937121056989,1.8007320838508416,-0.20542907551290732,0
16185,658.0,0.1545,60.5,test,1.4035775554463503,2.4160292299038386,-0.20542907551290732,0
16186,670.0,0.1287,60.9,test,1.4623918264073015,1.73471307676361,-0.15247027488758821,0
16187,666.0,0.1247,63.7,test,1.4427870694203178,1.6290826654240396,0.21824132948964733,0
16188,626.0,0.1203,63.1,test,1.2467394995504808,1.5128892129505123,0.13880312855166824,0
16189,595.0,0.1385,61.4,test,1.0948026329013574,1.9935075845455577,-0.08627177410593911,0
16190,642.0,0.1416,59.7,test,1.3251585274984157,2.0753711533337245,-0.3113466767635455,0
16191,666.0,0.1331,61.0,test,1.4427870694203178,1.8509065292371372,-0.13923057473125822,0
16192,633.0,0.1557,58.9,test,1.2810478242777024,2.44771835330571,-0.41726427801418464,0
16193,605.0,0.1233,60.1,test,1.1438145253688166,1.59211202145519,-0.2583878761382264,0
16194,692.0,0.147,59.0,test,1.5702179898357116,2.217972208642144,-0.4040245778578546,0
16195,636.0,0.1303,58.9,test,1.29575139201794,1.776965241299438,-0.41726427801418464,0
16196,628.0,0.1365,59.1,test,1.2565418780439728,1.9406923788757724,-0.39078487770152465,0
16197,618.0,0.1267,60.2,test,1.2075299855765136,1.6818978710938248,-0.2451481759818964,0
16198,598.0,0.1366,59.9,test,1.109506200641595,1.9433331391592614,-0.28486727645088644,0
16199,629.0,0.1512,59.5,test,1.2614430672907186,2.328884140548693,-0.33782607707620554,0
16200,632.0,0.1505,52.7,test,1.2761466350309565,2.310398818564268,-1.238125687706633,0
16201,646.0,0.1379,49.7,test,1.3447632844853994,1.9776630228446217,-1.6353166923965277,0
16202,659.0,0.1318,49.6,test,1.4084787446930962,1.816576645551777,-1.6485563925528577,0
16203,561.0,0.0917,53.2,test,0.928162198511996,0.7576317718725839,-1.1719271869249839,0
16204,677.0,0.1299,52.5,test,1.4967001511345228,1.7664022001654807,-1.264605088019293,0
16205,638.0,0.122,52.3,test,1.305553770511432,1.5577821377698293,-1.291084488331953,0
16206,686.0,0.1539,50.0,test,1.5408108543552361,2.4001846682029035,-1.5955975919275385,0
16207,600.0,0.1225,49.8,test,1.119308579135087,1.5709859391872758,-1.6220769922401985,0
16208,685.0,0.1551,49.0,test,1.5359096651084903,2.431873791604774,-1.7279945934908367,0
16209,686.0,0.1683,46.5,test,1.5408108543552361,2.7804541490253567,-2.0589870973990823,0
16210,713.0,0.1739,42.1,test,1.673142964017376,2.9283367249007553,-2.641533904277594,0
16211,640.0,0.2006,39.5,test,1.3153561490049237,3.6334197205923875,-2.98576610834217,1
16212,583.0,0.1408,39.1,test,1.0359883619404062,2.0542450710658104,-3.038724908967489,1
16213,703.0,0.2035,37.1,test,1.6241310715499169,3.7100017688135756,-3.303518912094085,1
16214,577.0,0.2105,32.1,test,1.0065812264599308,3.894854988657824,-3.965503919910576,1
16215,481.0,0.1678,32.7,test,0.5360670587723223,2.7672503476079107,-3.8860657189725973,1
16216,610.0,0.2345,29.8,test,1.1683204716025462,4.528637456695246,-4.2700170235061625,1
16217,627.0,0.2032,30.3,test,1.251640688797227,3.702079487963108,-4.2038185227245135,1
16218,617.0,0.2388,28.8,test,1.2026287963297675,4.642190148885285,-4.4024140250694614,1
16219,624.0,0.2457,28.2,test,1.236937121056989,4.824402608446044,-4.481852226007439,1
16220,635.0,0.2635,26.6,test,1.290850202771194,5.294457938907132,-4.693687428508716,1
16221,681.0,0.2698,26.6,test,1.5163049081215065,5.460825836766955,-4.693687428508716,1
16222,666.0,0.2957,25.9,test,1.4427870694203178,6.144782750190674,-4.786365329603026,1
16223,651.0,0.2415,26.4,test,1.369269230719129,4.713490676539495,-4.720166828821377,1
16224,717.0,0.2449,28.1,test,1.6927477210043598,4.80327652617813,-4.495091926163769,1
16225,567.0,0.1494,32.3,test,0.9575693339924716,2.2813504554458865,-3.9390245195979174,1
16226,633.0,0.18,34.3,test,1.2810478242777024,3.0894231021936,-3.674230516471321,1
16227,685.0,0.235,32.2,test,1.5359096651084903,4.541841258112693,-3.9522642197542464,1
16228,601.0,0.1992,32.6,test,1.1242097683818328,3.5964490766235375,-3.899305419128927,1
16229,490.0,0.1504,33.5,test,0.5801777619930356,2.3077580582807795,-3.780148117721959,1
16230,585.0,0.1835,33.5,test,1.0457907404338982,3.181849712115724,-3.780148117721959,1
16231,458.0,0.188,32.7,test,0.42333970609716615,3.300683924872741,-3.8860657189725973,1
16232,610.0,0.1736,33.0,test,1.1683204716025462,2.9204144440502877,-3.8463466185036084,1
16233,482.0,0.1749,32.7,test,0.5409682480190683,2.9547443277356478,-3.8860657189725973,1
16234,588.0,0.1315,39.1,test,1.0604943081741358,1.8086543647013094,-3.038724908967489,1
16235,488.0,0.1234,41.3,test,0.5703753834995438,1.594752781738679,-2.7474515055282334,0
16236,549.0,0.1521,40.9,test,0.869347927551045,2.352650983100097,-2.8004103061535526,0
